,epoch,train_accuracy_simple,train_accuracy_distil,train_loss_simple,train_loss_distil,valid_accuracy_simple,valid_accuracy_distil
120,120,0.35092,0.35204,0.0012701724576950073,4.789166772460938,0.35084,0.35274
121,121,0.35108,0.35274,0.0012694046831130982,4.788604072265625,0.3508,0.35306
122,122,0.35128,0.35276,0.001268892683982849,4.788298374023437,0.35112,0.35334
123,123,0.3515,0.35298,0.0012684225511550903,4.788024189453125,0.35138,0.35364
124,124,0.35162,0.35336,0.0012679568719863891,4.78775107421875,0.35148,0.35366
125,125,0.35184,0.35364,0.0012674938106536865,4.787480903320312,0.35158,0.35386
126,126,0.35204,0.35404,0.0012670234441757202,4.787209497070313,0.35176,0.35394
127,127,0.35216,0.35418,0.0012665653705596924,4.786937446289063,0.35194,0.35418
128,128,0.35242,0.35434,0.001266104645729065,4.7866683837890625,0.3521,0.3541
129,129,0.35266,0.35446,0.001265643835067749,4.786399750976562,0.35218,0.35446
130,130,0.3529,0.35474,0.001265183024406433,4.786129765625,0.35232,0.35466
131,131,0.35282,0.35484,0.0012647318029403685,4.785860908203125,0.35256,0.35476
132,132,0.35322,0.35498,0.0012642774868011474,4.785594912109375,0.35284,0.3551
133,133,0.35346,0.35532,0.001263820424079895,4.785326826171875,0.35304,0.3553
134,134,0.35354,0.35552,0.0012633661699295044,4.785058310546875,0.35324,0.3556
135,135,0.35382,0.35582,0.0012629102277755737,4.784795927734375,0.3534,0.35568
136,136,0.3539,0.35578,0.0012624563884735106,4.784528486328125,0.35368,0.35584
137,137,0.35422,0.35606,0.0012620037317276,4.7842631884765625,0.3537,0.35596
138,138,0.35442,0.35632,0.0012615605020523072,4.783998286132812,0.35384,0.35614
139,139,0.3546,0.35648,0.0012611063432693482,4.783736704101562,0.35394,0.35646
140,140,0.35482,0.35668,0.0012606564903259278,4.783468076171875,0.354,0.35666
141,141,0.35496,0.35686,0.0012602066040039062,4.783206176757813,0.35426,0.35688
142,142,0.35518,0.3571,0.0012597580242156982,4.782945478515625,0.35448,0.35708
143,143,0.35528,0.35742,0.0012593133544921875,4.782680986328125,0.3548,0.35726
144,144,0.35556,0.35748,0.0012588595581054687,4.78242029296875,0.35496,0.3573
145,145,0.35568,0.3576,0.0012584086465835572,4.7821539599609375,0.35492,0.35772
146,146,0.35564,0.35778,0.001257963433265686,4.781889809570313,0.35518,0.35776
147,147,0.35584,0.3579,0.0012575214433670043,4.781629702148438,0.35526,0.35782
148,148,0.35594,0.35806,0.0012570713186264037,4.781370986328125,0.35544,0.35786
149,149,0.35618,0.35826,0.0012566346502304077,4.7811065625,0.3557,0.35798
150,150,0.35618,0.3585,0.001256192889213562,4.780849907226562,0.35582,0.3583
151,151,0.3562,0.35846,0.0012557431077957154,4.780591748046875,0.35618,0.35854
152,152,0.35638,0.3586,0.0012553119421005248,4.780330454101563,0.3561,0.35878
153,153,0.35646,0.35868,0.001254859175682068,4.780070083007812,0.35638,0.35878
154,154,0.3566,0.35916,0.001254412202835083,4.779807631835937,0.35648,0.35886
155,155,0.35676,0.35932,0.0012539671850204468,4.779543759765625,0.35694,0.35908
156,156,0.35704,0.35968,0.0012535321140289307,4.779287661132813,0.35698,0.35936
157,157,0.3572,0.35968,0.001253095326423645,4.77903345703125,0.35706,0.35954
158,158,0.35744,0.35998,0.0012526529788970948,4.7787715625,0.3574,0.35996
159,159,0.35754,0.36004,0.0012522136116027832,4.77851115234375,0.35768,0.35984
160,160,0.35762,0.36028,0.0012517763662338256,4.778253896484375,0.35762,0.36012
161,161,0.35784,0.36036,0.0012513366317749024,4.7779955078125,0.35776,0.36026
162,162,0.3581,0.36044,0.0012508946180343628,4.777738129882812,0.35796,0.36054
163,163,0.35818,0.36072,0.0012504587745666505,4.777484047851562,0.35832,0.36066
164,164,0.35846,0.36078,0.0012500180387496947,4.777224487304688,0.35836,0.36078
165,165,0.35856,0.361,0.0012495785427093507,4.7769718359375,0.35846,0.36098
166,166,0.35872,0.36108,0.0012491402578353882,4.776713510742187,0.35882,0.36114
167,167,0.35888,0.36124,0.001248707504272461,4.776452529296875,0.35884,0.36146
168,168,0.35908,0.36132,0.0012482737255096435,4.776197944335937,0.35906,0.36162
169,169,0.35918,0.36136,0.0012478379583358765,4.775943286132812,0.35924,0.3619
170,170,0.35932,0.3615,0.0012473976612091065,4.775685927734375,0.35946,0.36202
171,171,0.3595,0.36162,0.0012469704914093017,4.775433427734375,0.35964,0.3623
172,172,0.35972,0.3619,0.001246528081893921,4.775178237304687,0.35984,0.36232
173,173,0.35994,0.36204,0.0012460949516296387,4.774924350585938,0.35998,0.3625
174,174,0.36016,0.3624,0.0012456626176834107,4.774664008789062,0.3601,0.36266
175,175,0.36042,0.36256,0.0012452287340164185,4.774410083007813,0.36034,0.363
176,176,0.36064,0.3627,0.001244801139831543,4.774158657226563,0.3606,0.36304
177,177,0.3607,0.36292,0.00124436363697052,4.773902622070312,0.36072,0.36316
178,178,0.36108,0.36322,0.001243942437171936,4.773655146484375,0.36072,0.36336
179,179,0.36118,0.36336,0.0012435029315948486,4.773400859375,0.36104,0.3634
180,180,0.36142,0.36392,0.0012427855491638183,4.772989697265625,0.36118,0.3637
181,181,0.36168,0.36392,0.001242627649307251,4.772889672851562,0.36102,0.36378
182,182,0.3617,0.3639,0.001242492208480835,4.772806674804688,0.361,0.3639
183,183,0.36178,0.36402,0.0012423593139648437,4.772731625976562,0.36124,0.36382
184,184,0.36178,0.364,0.0012422328567504883,4.772654965820313,0.3611,0.36394
185,185,0.36198,0.36408,0.001242103476524353,4.772580131835937,0.36132,0.3638
186,186,0.36206,0.36424,0.0012419729089736939,4.77250654296875,0.36132,0.364
187,187,0.3619,0.36418,0.0012418413925170898,4.772427182617188,0.36132,0.3641
188,188,0.36212,0.36434,0.001241714243888855,4.772351430664062,0.36144,0.36416
189,189,0.36218,0.36448,0.00124158784866333,4.772275712890625,0.36148,0.36426
190,190,0.36214,0.3644,0.0012414553499221802,4.772200288085937,0.36142,0.36424
191,191,0.3623,0.36456,0.001241328320503235,4.772127138671875,0.36176,0.36428
192,192,0.3624,0.36452,0.001241196436882019,4.772050327148437,0.36166,0.36434
193,193,0.36242,0.3645,0.001241066527366638,4.771973354492188,0.36168,0.36422
194,194,0.36244,0.36466,0.0012409337854385376,4.771898432617188,0.36168,0.3644
195,195,0.36236,0.36464,0.001240807809829712,4.771822153320312,0.36178,0.36454
196,196,0.36246,0.36472,0.0012406745386123656,4.771744399414063,0.36184,0.3646
197,197,0.36254,0.36476,0.0012405505466461181,4.77166923828125,0.36178,0.36458
198,198,0.36258,0.3649,0.0012404215383529664,4.771592446289063,0.36184,0.3646
199,199,0.36268,0.36478,0.0012402930736541747,4.771518764648437,0.36202,0.36464
200,200,0.3628,0.365,0.00124016357421875,4.7714425,0.36194,0.36472
201,201,0.36276,0.36514,0.001240030870437622,4.771366328125,0.36214,0.36478
202,202,0.36282,0.36508,0.0012399015522003174,4.771292529296875,0.3621,0.3647
203,203,0.3629,0.36508,0.0012397747325897217,4.771216474609375,0.3621,0.36478
204,204,0.36294,0.3652,0.0012396460485458373,4.771141733398437,0.36218,0.36486
205,205,0.36306,0.36524,0.0012395165967941284,4.771067348632813,0.3622,0.36472
206,206,0.36302,0.36524,0.0012393883514404296,4.77099046875,0.36236,0.36488
207,207,0.36316,0.36538,0.0012392544651031493,4.770914868164063,0.36218,0.36498
208,208,0.36332,0.36548,0.0012391294193267821,4.770839516601563,0.36216,0.36514
209,209,0.36332,0.3654,0.0012390010499954223,4.7707642919921875,0.3623,0.36512
210,210,0.3632,0.3654,0.001238869423866272,4.770690126953125,0.3624,0.36508
211,211,0.36338,0.36544,0.0012387438917160034,4.7706111328125,0.36248,0.36522
212,212,0.36338,0.3656,0.0012386182498931885,4.770535234375,0.36242,0.36516
213,213,0.36342,0.3655,0.0012384894895553589,4.770460825195313,0.36254,0.36546
214,214,0.36352,0.36558,0.0012383566904067994,4.770388090820313,0.36252,0.36548
215,215,0.36358,0.36562,0.0012382214593887329,4.770311767578125,0.36256,0.36544
216,216,0.36374,0.36582,0.001238095998764038,4.770234599609375,0.36262,0.36554
217,217,0.3638,0.36584,0.001237974066734314,4.770159150390625,0.36264,0.36564
218,218,0.36374,0.36596,0.0012378482389450074,4.770083598632812,0.36264,0.36566
219,219,0.36372,0.36598,0.001237716693878174,4.770009858398438,0.36254,0.36568
220,220,0.36388,0.36596,0.0012375924539566041,4.769935786132812,0.36274,0.36584
221,221,0.36396,0.36614,0.001237461953163147,4.76985830078125,0.36264,0.36574
222,222,0.36388,0.366,0.0012373331212997437,4.769784272460938,0.36272,0.36582
223,223,0.36402,0.36614,0.0012372050619125366,4.769708515625,0.36274,0.36614
224,224,0.3641,0.36618,0.0012370781087875367,4.769631918945312,0.36274,0.36614
225,225,0.36404,0.36618,0.001236952075958252,4.769560258789062,0.36258,0.3661
226,226,0.3641,0.36634,0.001236823811531067,4.7694844189453125,0.36282,0.36624
227,227,0.36422,0.36642,0.001236687707901001,4.7694094921875,0.3628,0.3661
228,228,0.36422,0.36644,0.0012365636825561524,4.769334345703125,0.36296,0.36634
229,229,0.36424,0.36648,0.001236436333656311,4.7692578515625,0.36282,0.36632
230,230,0.36444,0.3665,0.0012363117694854737,4.769184375,0.36298,0.36638
231,231,0.36426,0.36652,0.0012361799621582032,4.769106865234375,0.36314,0.36638
232,232,0.36436,0.36668,0.0012360543251037598,4.769034370117187,0.36306,0.36644
233,233,0.36444,0.36674,0.0012359256410598755,4.768957958984375,0.36318,0.36656
234,234,0.36456,0.3668,0.001235793080329895,4.768881606445312,0.3633,0.36658
235,235,0.36472,0.3669,0.0012356720352172852,4.7688048828125,0.36336,0.36686
236,236,0.36474,0.36696,0.0012355496883392333,4.7687320263671875,0.36336,0.3668
237,237,0.36478,0.3671,0.0012354173707962036,4.768656694335937,0.36346,0.3669
238,238,0.36486,0.36712,0.001235285210609436,4.768581508789063,0.36334,0.3671
239,239,0.36478,0.36734,0.0012351612854003906,4.7685082080078125,0.36332,0.36708
240,240,0.36498,0.36736,0.0012349567508697509,4.768389033203125,0.36354,0.36706
241,241,0.36496,0.36724,0.0012349161911010742,4.76836791015625,0.36358,0.36706
242,242,0.36508,0.36728,0.0012348769235610963,4.7683473046875,0.36378,0.3671
243,243,0.36504,0.36734,0.0012348379802703858,4.76832177734375,0.3637,0.36708
244,244,0.36514,0.36724,0.001234801082611084,4.7682965625,0.3637,0.36704
245,245,0.36522,0.36734,0.0012347615814208984,4.768276166992187,0.36366,0.36706
246,246,0.36512,0.36734,0.0012347239923477173,4.768253388671875,0.3637,0.36708
247,247,0.36508,0.36728,0.0012346877717971801,4.768231181640625,0.36366,0.36708
248,248,0.36522,0.36732,0.0012346507453918458,4.768207783203125,0.3637,0.36714
249,249,0.36526,0.3674,0.0012346046495437621,4.768185844726562,0.36362,0.36716
250,250,0.3653,0.36738,0.0012345709943771361,4.768165141601562,0.36356,0.36718
251,251,0.36528,0.3674,0.0012345329809188843,4.768141977539062,0.36358,0.36716
252,252,0.36534,0.36742,0.0012344964647293091,4.768119453125,0.36368,0.36726
253,253,0.36522,0.36744,0.0012344562673568726,4.76809806640625,0.36372,0.36724
254,254,0.36528,0.36756,0.0012344157028198242,4.768074750976562,0.36368,0.3673
255,255,0.36526,0.36752,0.0012343808031082153,4.768052758789063,0.3638,0.36722
256,256,0.36528,0.36742,0.001234343752861023,4.768029663085938,0.36376,0.36728
257,257,0.3654,0.36754,0.0012343010759353638,4.768005419921875,0.36368,0.36726
258,258,0.3653,0.36734,0.0012342661428451538,4.7679844140625,0.36378,0.36726
259,259,0.36536,0.36748,0.0012342281436920166,4.767964399414063,0.36366,0.36738
260,260,0.36538,0.36744,0.0012341904544830322,4.767940361328125,0.36382,0.36738
261,261,0.36532,0.36758,0.0012341494226455689,4.7679164208984375,0.36388,0.36746
262,262,0.36542,0.36758,0.001234109272956848,4.76789419921875,0.36386,0.36736
263,263,0.36542,0.36768,0.0012340720891952516,4.767872280273438,0.36392,0.36738
264,264,0.36538,0.36764,0.0012340341663360595,4.767849555664062,0.36386,0.3674
265,265,0.36544,0.36774,0.0012339992809295654,4.767825234375,0.36382,0.36752
266,266,0.36544,0.36762,0.0012339581489562987,4.767804150390625,0.36384,0.36742
267,267,0.3653,0.36774,0.0012339201068878173,4.767783564453125,0.36394,0.3675
268,268,0.36538,0.36758,0.001233883991241455,4.76776154296875,0.364,0.36748
269,269,0.36548,0.36774,0.0012338424921035766,4.767740908203125,0.36404,0.36756
270,270,0.36536,0.36774,0.0012338110637664795,4.76771880859375,0.36392,0.36758
271,271,0.36552,0.36768,0.0012337709856033326,4.7676960107421875,0.36394,0.36764
272,272,0.36548,0.36776,0.0012337288188934326,4.767673994140625,0.36412,0.36754
273,273,0.36546,0.36776,0.0012336925411224366,4.767649975585938,0.36394,0.3676
274,274,0.36556,0.36788,0.0012336543941497803,4.767626416015625,0.36394,0.36772
275,275,0.36554,0.36786,0.0012336160612106324,4.767606518554688,0.36412,0.3676
276,276,0.36562,0.36784,0.001233575963973999,4.7675841357421875,0.3642,0.36762
277,277,0.36558,0.36782,0.0012335406017303467,4.767561337890625,0.36424,0.36764
278,278,0.36562,0.36788,0.0012335006761550903,4.767538706054688,0.36422,0.36758
279,279,0.36556,0.36778,0.001233464059829712,4.767515751953125,0.36414,0.3677
280,280,0.36554,0.36776,0.001233422989845276,4.767492456054687,0.36408,0.36776
281,281,0.36556,0.36788,0.0012333851623535157,4.767471782226562,0.36424,0.36772
282,282,0.36556,0.36778,0.0012333495378494264,4.767449604492188,0.36422,0.36762
283,283,0.36556,0.36792,0.0012333132028579713,4.767427172851563,0.3642,0.36776
284,284,0.36564,0.36794,0.0012332717180252076,4.767404443359375,0.36434,0.36766
285,285,0.36558,0.36788,0.0012332374906539917,4.767382407226562,0.3643,0.36776
286,286,0.36554,0.36786,0.001233199906349182,4.767360927734375,0.36444,0.36778
287,287,0.36564,0.3679,0.0012331608629226685,4.767337670898438,0.3644,0.3677
288,288,0.3657,0.36798,0.0012331224012374878,4.767317475585937,0.36442,0.36758
289,289,0.36582,0.36798,0.001233087706565857,4.767295385742187,0.3644,0.3677
290,290,0.36568,0.36794,0.0012330483627319335,4.767270903320313,0.3645,0.36766
291,291,0.36568,0.36796,0.0012330092573165894,4.767249643554687,0.3645,0.36776
292,292,0.36576,0.36808,0.0012329708814620972,4.767226943359375,0.36444,0.36774
293,293,0.36578,0.3681,0.001232931923866272,4.767204052734375,0.3645,0.36786
294,294,0.36584,0.36812,0.0012328987836837768,4.767183637695313,0.36462,0.36784
295,295,0.36566,0.36816,0.001232859239578247,4.767160307617187,0.3646,0.36784
296,296,0.36582,0.36824,0.001232816104888916,4.767139321289062,0.3645,0.3678
297,297,0.3658,0.36818,0.0012327865314483643,4.76711669921875,0.36452,0.36798
298,298,0.36582,0.3682,0.0012327409887313843,4.767093276367188,0.36456,0.36786
299,299,0.36578,0.36816,0.0012327038097381593,4.767069897460938,0.36458,0.368
